v0,v1,v2,v3,ols_score
874,182.69,50.331,3,1.009187881
807,131.513,92.707,3,1.00917857
1633,44.706,365.156,6,1.009162936
1522,381.989,104.546,5,1.009153406
964,265.939,85.714,3,1.009138827
1849,252.868,284.662,6,1.009111018
2783,155.7004471,240.240137,3,1.009073899
2075,438.312,354.268,6,1.009062714
742,87.264,41.933,3,1.009058776
2177,569.107,302.503,7,1.009048209
459,341.517,282.249,2,1.008960828
2680,224.7736393,318.290538,1,1.008917748
286,135.02,242.398,2,1.008820163
1911,288.669,377.337,6,1.008810861
1367,235.537,139.907,5,1.008757162
2120,538.659,111.169,7,1.008756126
1996,359.02,386.164,6,1.008730696
1498,362.986,105.904,5,1.008714371
2071,434.78,349.47,6,1.008625408
1034,344.244,49.789,3,1.00859944
2407,615.857,348.684,7,1.008525376
1356,222.243,128.54,5,1.008524385
440,320.149,245.128,2,1.00848139
49,605.044,65.636,0,1.008453858
1742,171.751,373.785,6,1.008426738
1090,410.738,55.98,3,1.008382078
613,441.867,233.186,2,1.008372451
1418,287.998,162.888,5,1.008358828
892,194.738,88.856,3,1.008344187
1591,442.137,130.39,5,1.008341492
2386,611.057,209.789,7,1.008332125
2439,621.987,150.63,7,1.00832485
1280,97.174,149.764,5,1.008301873
1989,353.635,338.307,6,1.008294762
2860,369.5402261,285.4038342,6,1.008254843
1572,426.891,113.192,5,1.008242229
241,106.187,280.048,2,1.008207043
1750,177.867,371.715,6,1.008168
1483,349.27,104.102,5,1.008107356
2458,625.65,167.6,7,1.008101327
1352,219.627,133.476,5,1.00808943
1452,325.108,149.343,5,1.007979087
1473,341.432,148.501,5,1.007929238
1710,133.877,379.068,6,1.007905909
888,190.862,47.475,3,1.007901029
1333,190.099,136.46,5,1.007888559
2201,575.025,286.235,7,1.007873138
2017,376.258,337.189,6,1.007863287
624,452.213,242.38,2,1.007820428
1739,166.374,340.962,6,1.007818098
353,196.945,247.552,2,1.007814873
2679,333.1963743,91.86646773,7,1.007794501
2210,577.072,259.181,7,1.007785839
478,357.71,243.756,2,1.007779775
1025,335.207,50.155,3,1.007761469
371,218.58,255.904,2,1.007740357
1716,139.28,378.471,6,1.007738238
1719,141.719,382.129,6,1.007733983
2849,281.095614,88.34113268,2,1.007629657
2161,566.523,163.97,7,1.007626551
517,383.098,241.973,2,1.007620798
1272,83.626,142.361,5,1.007617499
1270,81.256,146.509,5,1.007588138
363,208.684,259.333,2,1.007569159
1722,145.283,382.486,6,1.007527899
930,226.773,53.108,3,1.007464575
2629,384.5317155,243.5838831,2,1.007430089
595,429.557,277.432,2,1.00741682
439,318.858,277.693,2,1.007398491
2141,556.841,121.529,7,1.007369739
260,116.25,285.816,2,1.007368696
410,281.94,236.785,2,1.007353787
744,88.04,42.651,3,1.007342404
1559,415.76,158.422,5,1.007330666
368,214.879,253.977,2,1.007302533
988,286.705,87.379,3,1.007295487
1425,293.231,160.734,5,1.007294716
89,242.439,191.389,1,1.007231517
156,50.245,237.932,2,1.007209734
361,205.469,248.346,2,1.007010628
1544,399.918,165.557,5,1.007006881
1681,104.011,363.262,6,1.006985643
87,236.097,201.321,1,1.006985642
2148,561.281,120.642,7,1.006957777
533,393.032,288.458,2,1.006946924
1869,264.761,377.055,6,1.006894987
2799,425.9642848,149.9102306,2,1.006879135
359,203.896,244.526,2,1.006864834
2060,420.889,384.816,6,1.006852043
1886,273.852,297.201,6,1.00682366
2139,556.079,120.762,7,1.00678186
351,194.441,269.436,2,1.006779471
360,204.787,250.219,2,1.006778834
1017,323.978,50.357,3,1.006777251
321,163.331,280.859,2,1.006748516
367,213.685,254.623,2,1.006743054
1502,365.712,109.745,5,1.006707658
236,104.593,279.342,2,1.006698278
1468,336.464,109.636,5,1.00667556
2838,315.4489172,118.4247723,7,1.006615019
146,40.455,255.385,2,1.006536982
2683,392.647691,288.4142154,1,1.006535432
2188,571.883,216.723,7,1.006533498
2045,404.279,389.834,6,1.006505377
1580,432.536,117.196,5,1.006428948
365,210.741,245.633,2,1.006398951
508,378.5,240.02,2,1.006375669
1861,259.155,373.736,6,1.00635119
343,182.722,251.107,2,1.006183232
362,208.056,258.037,2,1.006149562
1921,294.614,325.861,6,1.006138915
1094,417.472,72.913,3,1.006118417
2507,644.568,67.488,7,1.006078997
2002,361.983,340.434,6,1.006002531
325,165.281,280.402,2,1.005980565
2185,571.027,168.509,7,1.005964623
463,344.967,243.995,2,1.005960147
1734,160.202,380.371,6,1.005923866
1713,137.015,340.944,6,1.005918719
48,604.009,86.323,0,1.00587283
437,317.095,273.844,2,1.005759491
933,229.812,56.575,3,1.005738135
2635,204.5722626,251.9178242,6,1.005674437
905,205.719,50.086,3,1.005645364
2833,317.6414611,52.62996822,5,1.005632007
961,262.137,65.716,3,1.005612234
1864,261.23,299.372,6,1.005554903
1917,292.543,298.838,6,1.005503127
2392,612.521,203.777,7,1.0054604
963,264.564,83.02,3,1.00541914
1937,309.301,336.652,6,1.00541502
911,211.211,87.259,3,1.005403668
1737,164.314,341.107,6,1.005367172
2700,188.1075932,133.4688128,2,1.005366286
2728,289.0288268,319.5569419,6,1.005353227
1762,186.061,333.279,6,1.005317632
380,233.311,258.28,2,1.005230856
799,124.823,56.081,3,1.005161403
1851,253.658,282.454,6,1.005154098
1918,293.355,324.01,6,1.005149194
1801,217.927,376.302,6,1.005124985
2016,375.286,385.352,6,1.005120586
345,184.185,246.987,2,1.005073208
2431,620.327,337.93,7,1.004991427
569,413.229,275.968,2,1.004956896
1634,46.428,355.147,6,1.004932569
1942,312.849,337.028,6,1.004912738
2142,557.139,125.728,7,1.004907404
2158,566.003,325.107,7,1.004886237
2876,330.0344942,54.3911454,3,1.004806229
1019,327.47,59.251,3,1.00478059
1931,303.779,378.984,6,1.004775608
1571,425.93,147.334,5,1.004754005
90,244.763,189.957,1,1.004724249
2149,562.481,108.078,7,1.004699595
2125,541.823,89.65,7,1.004697969
47,603.088,68.333,0,1.004684555
756,95.324,53.04,3,1.004651015
935,232.164,81.685,3,1.004633984
1902,283.452,376.83,6,1.00455667
460,342.655,280.406,2,1.004518495
2167,567.449,323.849,7,1.004507933
2547,669.373,81.047,7,1.004503389
2747,326.1103409,61.53748492,5,1.004467166
2621,297.6555926,52.23811554,3,1.004455699
2647,241.2769153,46.89676303,4,1.004440562
812,133.179,90.397,3,1.004372251
962,263.49,68.789,3,1.004309458
232,102.84,240.178,2,1.004307761
1892,277.636,287.894,6,1.004278491
52,606.666,65.305,0,1.004273228
2814,219.5290971,224.8621902,2,1.00427016
233,103.131,239.699,2,1.004185527
755,94.526,86.049,3,1.004178151
699,61.323,91.239,3,1.004164352
1863,259.905,281.671,6,1.004129184
958,259.4,60.697,3,1.004058326
447,327.833,249.55,2,1.004047254
2824,291.5623801,322.3469385,2,1.003993369
2532,657.918,79.095,7,1.003986431
377,225.566,248.478,2,1.003974837
2144,558.661,134.89,7,1.003903538
959,260.526,64.885,3,1.00389288
1277,91.216,127.902,5,1.003882568
2195,573.264,243.103,7,1.003874078
2382,610.265,203.962,7,1.003826961
1874,267.452,290.026,6,1.003819874
1036,347.603,67.166,3,1.003805025
1736,162.862,339.485,6,1.003794797
844,156.851,91.208,3,1.003787685
431,308.161,273.136,2,1.00377617
995,297.164,81.626,3,1.003769804
1489,353.965,109.725,5,1.003762296
572,414.779,235.505,2,1.003762056
675,45.227,64.844,3,1.003722259
1684,106.15,372.175,6,1.003711722
1930,303.038,377.79,6,1.003696175
2165,567.22,125.456,7,1.003691773
1925,298.671,377.606,6,1.003680281
526,387.822,289.82,2,1.003627473
1927,300.996,375.288,6,1.0036255
501,376.196,241.588,2,1.003619887
1735,161.99,365.087,6,1.003604019
1833,240.473,368.099,6,1.003592674
997,300.619,54.293,3,1.003525963
2178,569.372,124.686,7,1.00350813
2128,546.255,83.295,7,1.003498103
1707,130.862,372.719,6,1.003482558
434,313.136,266.045,2,1.003462292
2176,568.915,123.298,7,1.003417201
1883,271.554,292.768,6,1.003410765
2160,566.22,126.081,7,1.003406711
1274,88.248,151.101,5,1.003405048
821,140.329,90.265,3,1.00338671
246,107.743,239.853,2,1.003369127
622,449.613,253.74,2,1.003363939
1026,336.559,52.831,3,1.003320785
1386,254.895,159.468,5,1.003314846
148,42.817,248.056,2,1.00327041
429,304.204,271.556,2,1.003214881
1885,273.29,293.129,6,1.00320405
2020,381.251,382.6,6,1.003201036
1383,251.757,134.636,5,1.003181741
1495,359.707,110.247,5,1.003176925
2069,433.123,365.432,6,1.003167576
960,260.949,61.861,3,1.003150554
1365,233.056,159.382,5,1.003148819
450,331.098,264.241,2,1.003146847
2040,398.174,386.012,6,1.003126108
430,307.425,274.677,2,1.003085818
432,308.928,247.987,2,1.003080941
30,588.672,51.99,0,1.003041316
1037,348.298,63.024,3,1.003036173
230,100.778,278.911,2,1.002998323
2124,541.149,109.533,7,1.002985912
1893,277.865,295.799,6,1.002981626
1276,90.21,124.418,5,1.002948615
1576,430.327,117.361,5,1.002947429
2070,434.134,370.212,6,1.002928508
1460,331.298,150.178,5,1.002919491
965,267.149,71.208,3,1.002887931
2910,217.2875742,374.1967874,6,1.002876757
436,314.848,254.205,2,1.002855212
582,420.819,276.785,2,1.002842337
1546,402.096,162.859,5,1.00280483
1824,235.435,317.97,6,1.002798695
2072,435.925,369.221,6,1.00278767
818,139.097,88.59,3,1.002756683
1867,263.693,305.648,6,1.00272527
372,218.852,243.589,2,1.002713093
392,251.727,260.918,2,1.002704011
2130,548.017,111.445,7,1.002675837
542,398.33,243.374,2,1.002658317
449,329.356,264.379,2,1.002650783
969,270.193,61.842,3,1.002638951
452,334.236,263.988,2,1.002625101
2408,615.976,297.076,7,1.002612384
1868,263.977,305.759,6,1.002597483
165,58.204,276.242,2,1.002584255
1725,148.646,373.737,6,1.002576811
352,195.761,262.548,2,1.002572441
1897,281.568,307.436,6,1.00253574
2405,615.473,243.94,7,1.002517741
1846,249.807,311.445,6,1.002488272
2756,319.3101608,55.42244124,3,1.002471776
1733,159.24,376.091,6,1.002434183
381,234.903,256.115,2,1.00232684
2704,345.92516,109.7739527,2,1.002325157
2140,556.591,133.378,7,1.002313536
438,318.449,266.77,2,1.002285933
173,63.76,274.755,2,1.002271741
366,213.053,239.042,2,1.002239665
435,313.672,247.666,2,1.002176619
1047,361.262,61.678,3,1.002115881
620,447.864,238.768,2,1.002080856
2518,651.791,79.026,7,1.002044979
1032,342.302,67.469,3,1.001973022
2146,559.991,125.34,7,1.001966777
2135,552.784,110.715,7,1.001961839
1046,357.851,57.674,3,1.00195442
2831,264.0550328,261.7369664,2,1.00191793
2538,661.84,85.89,7,1.001874794
340,177.257,264.482,2,1.001747206
448,328.233,263.65,2,1.001742786
2693,279.5164688,273.4130975,6,1.001716493
176,65.05,227.462,2,1.001698722
2063,425.837,342.892,6,1.001661399
1020,328.444,61.955,3,1.001648605
1697,120.381,370.344,6,1.001639723
621,449.021,240.921,2,1.001629379
1728,152.39,373.589,6,1.001586031
1631,43.797,340.708,6,1.00157813
94,249.977,198.39,1,1.001550761
865,174.961,51.181,3,1.001550191
397,260.153,258.965,2,1.001548867
2199,574.571,245.353,7,1.00153268
2204,575.766,123.604,7,1.001453194
1027,337.243,55.359,3,1.001452841
678,47.812,73.61,3,1.001440699
1802,218.218,369.903,6,1.001429864
209,88.392,237.048,2,1.001427762
2271,588.057,354.096,7,1.001416064
2871,254.6956708,60.1837859,3,1.001379373
1928,301.39,338.523,6,1.001351322
1899,282.162,293.951,6,1.001344263
1871,266.554,304.575,6,1.001253724
2544,666.548,86.523,7,1.001251657
1857,255.924,311.035,6,1.001236918
1701,126.19,382.555,6,1.001208333
925,222.071,52.333,3,1.001204276
1635,47.515,356.629,6,1.001161245
968,268.832,62.947,3,1.001090785
337,174.138,270.815,2,1.001089971
427,299.807,263.045,2,1.001084449
568,412.459,236.835,2,1.001055453
1696,119.6,375.124,6,1.001043532
2066,430.432,351.46,6,1.001042186
972,274.057,57.467,3,1.001039358
2767,88.58517988,131.4756274,2,1.001009198
2409,616.189,294.695,7,1.001001344
994,295.278,57.284,3,1.001001035
433,310.057,251.42,2,1.000948112
1275,89.82,147.771,5,1.000927223
1717,140.046,371.254,6,1.000843165
1474,342.143,135.803,5,1.000817482
710,68.005,90.836,3,1.000811068
1855,255.184,364.71,6,1.000788655
2396,613.42,267.645,7,1.000764442
2529,656.91,86.43,7,1.000753132
1723,146.735,363.463,6,1.000720155
1862,259.768,309.523,6,1.0007174
1369,237.016,144.844,5,1.000680766
547,400.6,276.768,2,1.000672598
2202,575.128,231.212,7,1.000610691
405,276.12,238.06,2,1.000545173
1637,49.459,350.855,6,1.000531548
967,268.566,64.402,3,1.000493573
966,267.577,64.794,3,1.000492981
989,287.922,68.7,3,1.00036014
973,274.713,56.921,3,1.000296642
1028,338.274,74.516,3,1.000249644
512,381.229,286.043,2,1.000249454
25,584.366,53.483,0,1.000227452
2145,559.491,112.552,7,1.000198607
428,300.557,269.025,2,1.000191737
2218,578.199,250.657,7,1.000129615
1417,287.04,161.174,5,1.000103372
443,323.345,257.64,2,1.000102785
740,86.174,87.7,3,1.000060658
1470,338.975,142.92,5,1.000022048
1375,243.745,144.246,5,0.99996417
1381,249.141,141.036,5,0.999950377
1549,405.196,157.791,5,0.999944656
2375,608.915,350.525,7,0.999853749
1816,229.163,368.545,6,0.999724719
1030,340.858,74.988,3,0.999701823
1898,281.765,373.226,6,0.999691771
720,74.597,88.148,3,0.999647119
390,247.504,258.892,2,0.999645818
2391,612.234,268.038,7,0.999554178
2441,622.132,167.384,7,0.999544863
2355,604.082,130.127,7,0.999533236
1454,326.944,115.167,5,0.999491756
425,297.623,252.161,2,0.999464706
2416,617.359,340.698,7,0.999383796
560,408.352,273.228,2,0.999315998
453,335.585,269.761,2,0.999221702
1373,242.275,148.436,5,0.999168098
2207,576.292,127.909,7,0.999164021
1768,192.965,370.724,6,0.999147715
1466,335.609,112.523,5,0.999130528
750,90.417,86.464,3,0.999116575
974,275.826,85.578,3,0.999048282
693,56.559,48.611,3,0.999023896
993,293.111,66.996,3,0.999004549
1505,368.109,148.878,5,0.99896994
1387,255.668,135.436,5,0.998871728
792,118.667,84.298,3,0.998857269
150,45.476,271.387,2,0.998826058
939,235.12,63.464,3,0.998811107
2520,653.323,82.183,7,0.998810587
373,219.705,242.826,2,0.998788917
1447,318.113,119.776,5,0.998702212
1842,247.13,318.996,6,0.998696842
2433,620.875,172.556,7,0.99869336
318,158.962,243.196,2,0.99868357
386,243.132,254.789,2,0.998651703
1368,236.322,150.657,5,0.998647822
2028,387.701,383.558,6,0.998642639
1278,92.038,147.397,5,0.998497886
1536,393.913,162.008,5,0.998377926
940,236.365,58.842,3,0.998360186
979,279.981,85.693,3,0.998360022
2649,331.1772119,113.6552215,2,0.998346123
2505,644.189,105.402,7,0.998331329
857,168.664,54.343,3,0.998270424
2030,389.141,383.174,6,0.998243543
17,577.513,51.055,0,0.998158724
446,326.596,254.017,2,0.998157953
51,605.689,81.98,0,0.998153712
2820,114.5496487,278.4033965,6,0.998137226
1374,242.966,156.867,5,0.998120285
1671,91.831,373.494,6,0.998105354
22,582.023,54.002,0,0.998103686
1848,251.711,366.227,6,0.998099314
206,85.499,236.795,2,0.998066679
797,123.958,88.871,3,0.998058741
2198,574.091,293.097,7,0.998038711
1966,334.078,339.272,6,0.998038096
1384,252.769,149.487,5,0.998033778
2764,241.3520554,365.7641023,6,0.998003101
584,421.532,231.376,2,0.997981239
2791,162.7028946,241.5059448,3,0.997958202
426,298.424,264.142,2,0.997931434
1031,341.722,79.242,3,0.997930212
1767,192.081,334.49,6,0.997928087
383,237.976,253.329,2,0.997914244
2766,67.053557,333.7776648,2,0.997787905
2419,618.009,307.813,7,0.997775687
423,295.004,260.365,2,0.997724006
2374,608.728,272.892,7,0.997680066
970,270.907,75.431,3,0.997659993
2192,572.566,308.345,7,0.997617833
1712,135.315,357.724,6,0.99760663
1673,92.829,375.571,6,0.997601786
1497,361.789,151.029,5,0.997578542
375,223.711,242.644,2,0.997573445
2147,560.38,142.154,7,0.997566126
1471,340.076,140.209,5,0.99750348
1421,290.278,120.803,5,0.997480288
1558,414.675,155.706,5,0.997470794
1550,405.949,154.721,5,0.997460198
1714,137.442,367.477,6,0.997456861
2414,617.082,309.042,7,0.997439297
924,220.599,79.91,3,0.997433161
389,245.48,255.893,2,0.997425245
262,117.588,279.468,2,0.997369768
2650,75.59779288,234.0552895,3,0.997368429
1879,269.557,319.773,6,0.997351758
2413,616.984,304.459,7,0.997328232
1055,369.742,53.672,3,0.99732578
1379,246.408,153.451,5,0.997318147
504,377.092,248.07,2,0.997313886
253,111.731,278.228,2,0.997312301
1826,236.433,366.293,6,0.997285809
722,75.352,42.168,3,0.99728103
317,158.213,278.882,2,0.997245085
420,291.955,267.281,2,0.997241033
1388,256.683,135.129,5,0.997222013
1674,94.331,374.994,6,0.997181351
2368,607.354,349.464,7,0.997179886
1492,356.412,115.175,5,0.99716467
2240,582.187,191.983,7,0.997140783
537,396.136,276.809,2,0.997138651
975,276.736,55.24,3,0.997131296
445,325.259,254.743,2,0.997086177
2253,584.684,267.184,7,0.997021491
336,173.952,265.78,2,0.997004147
1521,380.935,116.036,5,0.996972409
1749,177.14,368.486,6,0.996907117
462,344.314,252.462,2,0.996897658
942,239.496,52.424,3,0.996874909
571,414.651,238.275,2,0.996873152
456,338.656,262.053,2,0.99682184
467,348.735,244.499,2,0.996764125
1376,244.482,156.06,5,0.996761889
2675,172.3455428,367.4868164,6,0.996760571
1718,140.794,348.667,6,0.996702637
739,85.528,43.019,3,0.996641709
2394,612.759,346.325,7,0.996630305
93,249.004,200.664,1,0.996621965
867,175.675,85.154,3,0.996612091
845,157.62,88.902,3,0.996598946
296,142.609,245.018,2,0.996585258
852,163.53,88.975,3,0.996568895
851,162.31,89.163,3,0.996568365
985,284.784,85.639,3,0.996551682
1398,266.535,126.489,5,0.99655136
441,320.88,254.928,2,0.996546782
1004,307.776,63.824,3,0.996518209
2011,370.46,385.538,6,0.996466302
2553,318.7034225,64.54287711,2,0.996463843
2378,609.635,278.034,7,0.99643445
796,122.338,60.263,3,0.996431776
1479,346.177,142.695,5,0.996413977
741,87.064,45.155,3,0.99641341
394,254.104,251.732,2,0.996399185
1014,318.039,67.135,3,0.996387429
1764,187.73,337.019,6,0.996382504
1766,189.777,336.671,6,0.996369668
2387,611.292,347.619,7,0.996369295
1636,48.115,342.562,6,0.996334944
1557,413.929,153.953,5,0.996300497
328,168.128,276.198,2,0.996252836
847,158.285,88.965,3,0.996212004
35,593.16,66.805,0,0.996148613
1448,318.642,125.897,5,0.996142777
2181,570.207,158.788,7,0.996096037
506,377.831,248.255,2,0.996082168
944,241.285,56.515,3,0.99603759
398,261.686,253.904,2,0.99600433
1059,372.808,54.15,3,0.996001143
1018,326.427,72.615,3,0.995974325
332,170.979,273.265,2,0.995965049
548,401.105,273.561,2,0.995934137
36,594.063,66.893,0,0.995913015
1873,267.081,313.846,6,0.995891576
2632,250.8899035,68.75980057,5,0.995887383
982,281.581,52.053,3,0.995880521
393,252.992,248.801,2,0.995869482
1891,277.239,319.648,6,0.995858195
85,232.63,208.815,1,0.995832547
1040,351.801,78.05,3,0.995827013
384,239.34,251.177,2,0.995821318
614,442.566,237.036,2,0.995811034
1011,314.322,61.281,3,0.995757274
856,168.233,60.035,3,0.995746385
1445,314.744,123.795,5,0.995742952
875,183.39,85.896,3,0.995721921
1794,213.517,328.602,6,0.995719388
1001,303.245,71.639,3,0.99562849
1370,238.188,151.559,5,0.995599777
464,347.038,255.476,2,0.99558438
1377,244.964,156.2,5,0.995503871
1005,308.773,64.917,3,0.995503564
1639,51.055,379.387,6,0.995471883
1971,339.267,342.463,6,0.995422239
2393,612.663,285.108,7,0.99540117
2513,647.832,77.936,7,0.995393021
1006,309.122,66.194,3,0.995390132
1478,345.759,112.959,5,0.995381044
1044,356.428,78.265,3,0.995357454
419,291.608,267.339,2,0.995334679
1378,246.113,148.951,5,0.995323675
1783,203.626,332.286,6,0.995271089
1045,357.412,70.52,3,0.995256251
986,285.346,84.195,3,0.995231139
987,285.816,83.059,3,0.995224643
581,420.635,232.499,2,0.995171408
96,253.545,215.389,1,0.99516247
1779,201.408,333.623,6,0.995077268
863,172.086,54.77,3,0.995072065
780,112.91,82.451,3,0.995056569
2516,649.603,78.791,7,0.995048217
2687,267.3335335,318.6983262,2,0.995035847
1038,349.743,76.385,3,0.995006855
335,172.844,257.272,2,0.995000429
339,177.18,255.497,2,0.994997683
1683,105.121,344.324,6,0.994961203
820,139.864,81.763,3,0.994924878
2157,565.441,146.231,7,0.99491787
327,167.623,242.272,2,0.994880513
2067,431.508,375.668,6,0.994847674
704,65.2,45.738,3,0.99484132
768,103.86,81.621,3,0.994790676
2674,547.5599278,87.37392813,5,0.994782394
1677,100.356,343.139,6,0.994764124
491,367.698,278.978,2,0.994756748
1000,302.212,71.154,3,0.994731735
1508,371.905,151.124,5,0.994716749
1013,316.111,67.115,3,0.994716397
2153,564.681,143.322,7,0.994649655
746,88.661,50.492,3,0.994647264
1975,342.018,342.896,6,0.994628648
2429,619.905,177.5,7,0.994623911
1647,61.998,387.088,6,0.99461661
1371,238.685,156.991,5,0.994598303
268,120.435,281.88,2,0.994591066
1894,278.699,327.014,6,0.99454637
1672,92.391,365.471,6,0.994542084
2631,147.2950133,246.9189019,5,0.994443042
334,171.783,269.142,2,0.994416622
996,297.622,77.822,3,0.994378208
458,340.372,273.623,2,0.994374016
2154,564.849,148.328,7,0.99436208
1827,237.501,326.768,6,0.994351387
2249,583.946,274.24,7,0.9943242
1731,155.075,357.295,6,0.994300537
385,240.348,244.397,2,0.994285418
2705,221.4045656,234.1848074,2,0.994280843
406,277.313,240.625,2,0.994270279
2708,609.5625871,269.4772577,2,0.994260482
921,218.712,62.188,3,0.994232332
936,233.352,61.882,3,0.994223215
2509,646.183,73.295,7,0.99421392
374,221.495,236.117,2,0.994173293
1410,278.876,160.939,5,0.994166545
1033,343.49,81.079,3,0.994149082
2358,604.631,262.499,7,0.994120864
2733,143.1059987,353.8880251,2,0.994021596
934,230.128,74.606,3,0.99402032
1890,276.379,364.671,6,0.99400411
1022,330.036,80.932,3,0.99399582
2926,249.9950356,219.424617,5,0.993986661
400,267.765,254.765,2,0.993984004
1084,402.865,50.064,3,0.993978747
816,137.557,82.487,3,0.993959691
1048,362.116,74.956,3,0.993931717
1372,240.516,150.911,5,0.993898865
2220,578.397,205.368,7,0.993890824
2364,606.362,262.293,7,0.993882846
2036,394.155,345.312,6,0.993882787
1003,305.991,68.517,3,0.993850116
277,127.881,277.424,2,0.993825303
2212,577.36,230.811,7,0.993820193
984,282.448,83.449,3,0.9938064
1456,328.09,119.36,5,0.993806154
1464,334.072,145.903,5,0.993800455
763,99.495,57.019,3,0.993775711
395,255.41,243.183,2,0.993771879
1913,289.52,333.788,6,0.993739536
2064,427.491,356.414,6,0.993683688
1852,253.755,322.149,6,0.993643463
379,233.129,236.923,2,0.993615975
13,575.847,55.477,0,0.993609764
26,586.459,59.779,0,0.993602108
14,576.019,55.179,0,0.993561545
2404,615.343,305.332,7,0.993450511
983,281.775,56.956,3,0.993419886
893,194.948,85.251,3,0.99339559
846,158.011,88.12,3,0.993377898
2383,610.402,231.619,7,0.993349023
396,258.885,236.008,2,0.993282816
998,301.24,67.744,3,0.993268452
971,272.251,76.767,3,0.993220571
943,240.379,79.313,3,0.993213645
2651,399.2124781,380.6670603,6,0.993185394
948,245.503,58.238,3,0.993177271
1041,352.975,72.493,3,0.993129146
920,218.142,62.487,3,0.993065247
1443,312.728,131.854,5,0.993052602
2137,554.637,106.999,7,0.993001301
1063,378.162,76.049,3,0.992994135
1016,322.16,78.744,3,0.992979092
2054,412.663,382.547,6,0.992939249
95,250.814,208.034,1,0.992904129
596,430.013,234.895,2,0.992878789
1462,332.962,139.875,5,0.992857137
2208,576.377,292.105,7,0.992843964
1015,320.769,74.333,3,0.992838472
1067,384.332,69.501,3,0.99283828
2586,256.1095939,232.7930385,6,0.992814139
769,104.769,81.393,3,0.992804415
378,229.354,237.398,2,0.992799999
615,443.651,239.602,2,0.992797802
932,229.049,72.15,3,0.992779462
421,292.398,252.325,2,0.992750117
1643,56.059,385.797,6,0.992725149
1560,415.947,148.758,5,0.992681081
44,600.848,85.828,0,0.992679945
2762,277.7165302,327.9349437,2,0.992588039
1043,355.118,71.092,3,0.992583918
2132,548.547,104.378,7,0.992397134
1065,381.339,78.152,3,0.992366822
1451,323.767,137.205,5,0.992356747
409,281.716,246.601,2,0.992347466
2324,597.527,208.034,7,0.992346275
2050,408.556,383.086,6,0.992345254
2197,573.915,135.807,7,0.992330678
1706,130.542,349.603,6,0.992302444
1053,367.494,63.749,3,0.992286945
418,289.943,250.361,2,0.992282981
1516,376.54,115.948,5,0.992281187
422,293.017,255.158,2,0.992259579
1708,131.724,353.369,6,0.992251662
1534,392.474,158.959,5,0.9922492
399,264.961,245.82,2,0.992230332
267,119.916,279.182,2,0.992224468
2585,292.4188223,157.9052142,2,0.99221631
593,427.451,233.268,2,0.992207071
947,244.328,50.502,3,0.992185894
2780,317.2515501,375.989016,6,0.992138919
1693,116.562,346.507,6,0.992092194
411,282.711,249.692,2,0.992073565
91,245.674,206.491,1,0.992066848
468,349.448,246.822,2,0.992057728
403,273.159,248.205,2,0.992056551
2150,563.169,103.119,7,0.99205392
2203,575.463,220.713,7,0.992036508
1042,354.22,70.427,3,0.992033138
1062,375.795,64.978,3,0.992021428
2919,253.2722785,225.5366601,5,0.992019399
1509,372.141,146.876,5,0.991988446
1692,115.261,349.419,6,0.991947876
2362,605.856,279.482,7,0.991946834
1459,329.07,130.705,5,0.991941808
608,438.6,236.97,2,0.991933754
1066,381.711,64.804,3,0.991917088
1569,423.708,124.388,5,0.991856761
382,236.158,240.551,2,0.991856317
330,169.483,267.895,2,0.991844245
2426,619.418,175.424,7,0.991826824
402,272.186,246.484,2,0.991809355
2317,596.366,268.087,7,0.991756219
2209,576.849,295.941,7,0.991750058
1049,363.833,69.576,3,0.991745548
1953,321.734,373.914,6,0.991735199
793,119.687,80.956,3,0.991720916
1486,352.184,116.145,5,0.991688303
2724,315.7598439,73.88386306,3,0.991676241
2540,663.395,94.227,7,0.991656096
545,400.102,245.483,2,0.991643127
1061,375.607,75.367,3,0.991617658
1088,407.734,61.151,3,0.991612006
1461,332.78,117.426,5,0.991610235
88,241.224,206.679,1,0.991599934
461,343.522,269.317,2,0.991583331
417,289.315,255.218,2,0.99157811
401,271.931,253.244,2,0.991537199
2717,155.6842003,261.121914,2,0.991527585
1703,127.912,353.864,6,0.991522227
1702,127.186,365.922,6,0.991518159
2555,167.3278812,257.8952033,2,0.991511968
326,166.042,248.031,2,0.991503341
1465,334.732,118.522,5,0.991498893
2248,583.834,200.943,7,0.99149253
1081,400.882,48.857,3,0.991441843
725,77.354,42.696,3,0.991439233
1433,301.988,147.122,5,0.991438017
2326,597.795,203.989,7,0.991422279
1688,111.22,345.926,6,0.99141004
494,369.802,277.56,2,0.991408743
1641,53.565,363.259,6,0.991382729
916,215.711,51.128,3,0.991372099
1704,128.304,353.219,6,0.991346153
2133,551.222,104.242,7,0.991319226
21,581.278,65.616,0,0.991318198
546,400.213,246.726,2,0.99131772
1950,319.649,372.035,6,0.991302745
1747,175.309,345.168,6,0.991281494
745,88.358,83.503,3,0.991243638
1535,393.363,160.461,5,0.991231215
764,100.154,79.893,3,0.991224688
1947,317.379,371.384,6,0.991215512
1051,365.168,70.519,3,0.991213497
2432,620.758,155.255,7,0.991192789
1514,375.493,148.985,5,0.991160702
1756,181.608,343.612,6,0.991160406
387,243.505,248.39,2,0.991158281
1945,314.734,372.732,6,0.991152584
1961,329.41,340.427,6,0.991111265
